"location","indicator","sex","residence","Unit","Date","Value"
"Wareng","Primary school age children","Male","Urban","Number","2006","10612"
"Wareng","Primary school age children","Male","Rural","Number","2006","15895"
"Wareng","Primary school age children","Female","Urban","Number","2006","11052"
"Wareng","Primary school age children","Female","Rural","Number","2006","15377"
"Wareng","Secondary School age children","Male","Urban","Number","2006","4292"
"Wareng","Secondary School age children","Male","Rural","Number","2006","6416"
"Wareng","Secondary School age children","Female","Urban","Number","2006","4534"
"Wareng","Secondary School age children","Female","Rural","Number","2006","6490"
"Wareng","School age children","Male","Urban","Number","2006","18270"
"Wareng","School age children","Male","Rural","Number","2006","26848"
"Wareng","School age children","Female","Urban","Number","2006","18742"
"Wareng","School age children","Female","Rural","Number","2006","26114"
"Wareng","Tertiary age population","Male","Urban","Number","2006","6940"
"Wareng","Tertiary age population","Male","Rural","Number","2006","8501"
"Wareng","Tertiary age population","Female","Urban","Number","2006","8626"
"Wareng","Tertiary age population","Female","Rural","Number","2006","8125"
"West Pokot","Primary School Enrollment","Total","Total","Number","1970","3036"
"West Pokot","Primary School Enrollment","Total","Total","Number","1971","4469"
"West Pokot","Primary School Enrollment","Total","Total","Number","1972","6019"
"West Pokot","Primary School Enrollment","Total","Total","Number","1973","6469"
"West Pokot","Primary School Enrollment","Total","Total","Number","1974","10445"
"West Pokot","Primary School Enrollment","Total","Total","Number","1975","10823"
"West Pokot","Primary School Enrollment","Total","Total","Number","1976","11820"
"West Pokot","Primary School Enrollment","Total","Total","Number","1977","13418"
"West Pokot","Primary School Enrollment","Total","Total","Number","1978","13142"
"West Pokot","Primary School Enrollment","Total","Total","Number","1979","18619"
"West Pokot","Primary School Enrollment","Total","Total","Number","1980","27872"
"West Pokot","Primary School Enrollment","Total","Total","Number","1981","30063"
"West Pokot","Primary School Enrollment","Total","Total","Number","1982","31963"
"West Pokot","Primary School Enrollment","Total","Total","Number","1983","33166"
"West Pokot","Primary School Enrollment","Total","Total","Number","1984","32587"
"West Pokot","Primary School Enrollment","Total","Total","Number","1985","33263"
"West Pokot","Primary School Enrollment","Total","Total","Number","1986","33263"
"West Pokot","Primary School Enrollment","Total","Total","Number","1987","40359"
"West Pokot","Primary School Enrollment","Total","Total","Number","1988","41443"
"West Pokot","Primary School Enrollment","Total","Total","Number","1989","43390"
"West Pokot","Primary School Enrollment","Total","Total","Number","1990","41658"
"West Pokot","Primary School Enrollment","Total","Total","Number","1991","42737"
"West Pokot","Primary School Enrollment","Total","Total","Number","1992","39433"
"West Pokot","Primary School Enrollment","Total","Total","Number","1993","39967"
"West Pokot","Primary School Enrollment","Total","Total","Number","1994","38044"
"West Pokot","Primary School Enrollment","Total","Total","Number","1995","41249"
"West Pokot","Primary School Enrollment","Total","Total","Number","1996","41784"
"West Pokot","Primary School Enrollment","Total","Total","Number","1997","46284"
"West Pokot","Primary School Enrollment","Total","Total","Number","1998","45875"
"West Pokot","Primary School Enrollment","Total","Total","Number","1999","44075"
"West Pokot","Primary School Enrollment","Total","Total","Number","2000","46267"
"West Pokot","Primary School Enrollment","Total","Total","Number","2001","50123"
"West Pokot","Primary School Enrollment","Total","Total","Number","2002","53393"
"West Pokot","Primary School Enrollment","Total","Total","Number","2003","73702"
"West Pokot","Primary School Enrollment","Total","Total","Number","2004","80138"
"West Pokot","Primary School Enrollment","Total","Total","Number","2005","83723"
"West Pokot","Primary School Enrollment","Total","Total","Number","2006","84379"
"West Pokot","Primary School Enrollment","Total","Total","Number","2007","105452"
"West Pokot","Primary School Enrollment","Total","Total","Number","2008","105755"
"West Pokot","Primary School Enrollment","Total","Total","Number","2009","145361"
"West Pokot","Primary School Enrollment","Total","Total","Number","2010","151288"
"West Pokot","Primary School Enrollment","Total","Total","Number","2011","154657"
"West Pokot","Primary School Enrollment","Total","Total","Number","2012","157836"
"West Pokot","Primary School Enrollment","Total","Total","Number","2013","159453"
"West Pokot","Primary School Enrollment","Total","Total","Number","2014","160960"
"West Pokot","Primary School Enrollment","Total","Total","Number","2015","189868"
"West Pokot","Primary School Enrollment","Total","Total","Number","2016","202758"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2007","9278"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2008","10501"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2009","10310"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2010","11576"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2011","12376"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2012","13406"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2013","14733"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2014","16325"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2015","22995"
"West Pokot","Secondary Schools Enrollment","Total","Total","Number","2016","29189"
"West Pokot","School Net Attendance Ratio, Primary","Male","Total","%","2006","59.616568276"
"West Pokot","School Net Attendance Ratio, Primary","Female","Total","%","2006","52.299188331"
"West Pokot","School Net Attendance Ratio, Primary","Total","Total","Number","2006","94884.6"
"West Pokot","School Net Attendance Ratio, Secondary","Male","Total","%","2006","8.5253583829"
"West Pokot","School Net Attendance Ratio, Secondary","Female","Total","%","2006","10.489874538"
"West Pokot","School Net Attendance Ratio, Secondary","Total","Total","Number","2006","44603.4"
"West Pokot","Gross Attendance Ratio, Primary","Male","Total","%","2006","103"
"West Pokot","Gross Attendance Ratio, Primary","Female","Total","%","2006","91"
"West Pokot","Gross Attendance Ratio, Primary","Total","Total","Number","2006","94884.6"
"West Pokot","Gross Attendance Ratio, Secondary","Male","Total","%","2006","28"
"West Pokot","Gross Attendance Ratio, Secondary","Female","Total","%","2006","19"
"West Pokot","Gross Attendance Ratio, Secondary","Total","Total","Number","2006","44603.4"
"West Pokot","In school with pre-primary as percent of pre-primary population","Male","Urban","%","2006","133.75"
"West Pokot","In school with pre-primary as percent of pre-primary population","Male","Rural","%","2006","100.31"
"West Pokot","In school with pre-primary as percent of pre-primary population","Female","Urban","%","2006","131.85"
"West Pokot","In school with pre-primary as percent of pre-primary population","Female","Rural","%","2006","102.72"
"West Pokot","In school with Primary education as % of primary school age population","Male","Urban","%","2006","125.67"
"West Pokot","In school with Primary education as % of primary school age population","Male","Rural","%","2006","111.56"
"West Pokot","In school with Primary education as % of primary school age population","Female","Urban","%","2006","120.62"
"West Pokot","In school with Primary education as % of primary school age population","Female","Rural","%","2006","102.21"
"West Pokot","In school with Secondary education as percent of secondary school age population","Male","Urban","%","2006","45.41"
"West Pokot","In school with Secondary education as percent of secondary school age population","Male","Rural","%","2006","29.61"
"West Pokot","In school with Secondary education as percent of secondary school age population","Female","Urban","%","2006","38.04"
"West Pokot","In school with Secondary education as percent of secondary school age population","Female","Rural","%","2006","22.51"
"West Pokot","In school with Tertiary education as % of population","Male","Urban","%","2006","6.27"
"West Pokot","In school with Tertiary education as % of population","Male","Rural","%","2006","2.71"
"West Pokot","In school with Tertiary education as % of population","Female","Urban","%","2006","6.75"
"West Pokot","In school with Tertiary education as % of population","Female","Rural","%","2006","1.92"
"West Pokot","University students as % of population","Male","Urban","%","2006","4.12"
"West Pokot","University students as % of population","Male","Rural","%","2006","2.15"
"West Pokot","University students as % of population","Female","Urban","%","2006","2.91"
"West Pokot","University students as % of population","Female","Rural","%","2006","0.88"
"West Pokot","Youth Polytechnic students as percent of population","Male","Urban","%","2006","0.45"
"West Pokot","Youth Polytechnic students as percent of population","Male","Rural","%","2006","0.27"
"West Pokot","Youth Polytechnic students as percent of population","Female","Urban","%","2006","0.85"
"West Pokot","Youth Polytechnic students as percent of population","Female","Rural","%","2006","0.49"
"West Pokot","% of people with over 3 years Basic Literacy","Male","Urban","%","2006","0.02"
